pais;ciudad_id;tour_id;titulo_referencia;url
Mexico;ciudad-de-mexico-l194;882303;Desde cdmx michoacan morelia guanajuato queretaro morelos guerrero;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/desde-cdmx-michoacan-morelia-guanajuato-queretaro-morelos-guerrero-t882303/
Mexico;cabo-san-lucas-l306;662038;Playa y desierto premium rc utv;https://www.getyourguide.com/es-es/cabo-san-lucas-l306/playa-y-desierto-premium-rc-utv-tour-en-cabo-precio-por-persona-t662038/
Mexico;playa-del-carmen-l308;656693;Playa del carmen buceo en cenotes la fosa y dos ojos;https://www.getyourguide.com/es-es/playa-del-carmen-l308/playa-del-carmen-buceo-en-cenotes-la-fosa-y-dos-ojos-t656693/
Mexico;cancun-l150;410786;Cancun;https://www.getyourguide.com/es-es/cancun-l150/cancun-tour-privado-de-chichen-itza-y-ruinas-de-yaxunah-y-cenote-t410786/
Mexico;ciudad-de-mexico-l194;1043081;Ciudad de mexico alquiler de bicicletas para descubrir la ciudad con mapa;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/ciudad-de-mexico-alquiler-de-bicicletas-para-descubrir-la-ciudad-con-mapa-t1043081/
Mexico;puerto-vallarta-l265;681114;Puerto vallarta canopy los veranos con paseo en lancha rapida;https://www.getyourguide.com/es-es/puerto-vallarta-l265/puerto-vallarta-canopy-los-veranos-con-paseo-en-lancha-rapida-t681114/
Mexico;cancun-l150;523331;Desde cancun excursion de un dia a chichen itza;https://www.getyourguide.com/es-es/cancun-l150/desde-cancun-excursion-de-un-dia-a-chichen-itza-t523331/
Mexico;cancun-l150;1050639;25 horas de clases privadas de surf y snorkel para;https://www.getyourguide.com/es-es/cancun-l150/25-horas-de-clases-privadas-de-surf-y-snorkel-para-todas-las-edades-t1050639/
Mexico;cancun-l150;1051906;Cancun aventura de snorkel de 4 horas para;https://www.getyourguide.com/es-es/cancun-l150/cancun-aventura-de-snorkel-de-4-horas-para-todas-las-edades-t1051906/
Mexico;palenque-chiapas-l179804;1153938;Bird watching in nearby savanah of palenque;https://www.getyourguide.com/es-es/palenque-chiapas-l179804/bird-watching-in-nearby-savanah-of-palenque-t1153938/
Mexico;ciudad-de-mexico-l194;606652;Paseo cultural centro historico y lugares destacados de ciudad de mexico;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/paseo-cultural-centro-historico-y-lugares-destacados-de-ciudad-de-mexico-t606652/
Mexico;cabo-san-lucas-l306;662025;Playa utv y paseo en camello combo en cabo by cactus;https://www.getyourguide.com/es-es/cabo-san-lucas-l306/playa-utv-y-paseo-en-camello-combo-en-cabo-by-cactus-tours-park-t662025/
Mexico;ensenada-l545;756974;Ensenada aventura en montana en quad;https://www.getyourguide.com/es-es/ensenada-l545/ensenada-aventura-en-montana-en-quad-t756974/
Mexico;puerto-escondido-l32155;387806;Puerto escondido experiencia de liberacion de;https://www.getyourguide.com/es-es/puerto-escondido-l32155/puerto-escondido-experiencia-de-liberacion-de-tortugas-t387806/
Mexico;ciudad-de-mexico-l194;73257;Excursion al santuario de la mariposa monarca desde ciudad de mexico;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/excursion-al-santuario-de-la-mariposa-monarca-desde-ciudad-de-mexico-t73257/
Mexico;playa-del-carmen-l308;675317;Playa del carmen clase privada de salsabachata;https://www.getyourguide.com/es-es/playa-del-carmen-l308/playa-del-carmen-clase-privada-de-salsabachata-t675317/
Mexico;ciudad-de-mexico-l194;286930;Desde ciudad de mexico excursion de dia completo al crater del volcan y al lago;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/desde-ciudad-de-mexico-excursion-de-dia-completo-al-crater-del-volcan-y-al-lago-t286930/
Mexico;merida-l1903;457552;Tulum y laguna de;https://www.getyourguide.com/es-es/merida-l1903/tulum-y-laguna-de-taan-luum-t457552/
Mexico;ciudad-de-mexico-l194;1088010;Ciudad de mexico;https://www.getyourguide.com/es-es/ciudad-de-mexico-l194/ciudad-de-mexico-tour-a-pie-por-el-parque-chapultepec-y-los-museos-t1088010/
Mexico;puerto-vallarta-l265;20726;Tour gastronomico de 3 horas por la autentica cocina local de puerto vallarta;https://www.getyourguide.com/es-es/puerto-vallarta-l265/tour-gastronomico-de-3-horas-por-la-autentica-cocina-local-de-puerto-vallarta-t20726/
