moneda	pais	destino	actividad	 precio 	opiniones	viajeros	url_fuente	fuente	fecha_scan
USD	Argentina	Yerba Buena	Excursión a San José + Taller artesanal	 $118 	0		https://www.civitatis.com/es/yerba-buena/	Civitatis	19-01-2026 13:29
USD	Argentina	Yerba Buena	Tour del Bicentenario de Argentina	 $67 	0	7	https://www.civitatis.com/es/yerba-buena/	Civitatis	19-01-2026 13:29
USD	Argentina	Yerba Buena	Trekking por el Pucará de Aconquija	 $129 	0	1	https://www.civitatis.com/es/yerba-buena/	Civitatis	19-01-2026 13:29
USD	Argentina	Juan José Castelli	Excursión al Parque Nacional El Impenetrable	 $170 	2	2	https://www.civitatis.com/es/juan-jose-castelli/	Civitatis	19-01-2026 13:29
USD	Argentina	Juan José Castelli	Paseo en barco por el río Bermejito + Senderismo	 $90 	0		https://www.civitatis.com/es/juan-jose-castelli/	Civitatis	19-01-2026 13:29
USD	Argentina	Juan José Castelli	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/juan-jose-castelli/	Civitatis	19-01-2026 13:29
USD	Argentina	Colonia Suiza	Excursión a Isla Victoria y Bosque de Arrayanes	 $98 	221	3.966	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Excursión a San Martín de los Andes y los Siete Lagos	 $72 	300	3.086	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Tour panorámico por el Circuito Chico de Bariloche	 $28 	280	3.622	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Tour por el Circuito Chico + Colonia Suiza	 $56 	43	470	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Excursión a Puerto Blest y Cascada de los Cántaros	 $98 	60	1.104	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Free tour por Bariloche	 $- 	2.472	38.252	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Tour del nazismo y la huella alemana en Bariloche	 $41 	141	1.092	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Excursión al Cerro Tronador	 $62 	128	1.257	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Excursión a Villa La Angostura y Villa Traful	 $65 	40	424	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Tour por el Circuito Chico + Cerro Catedral	 $48 	24	496	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Excursión a caballo por la Patagonia	 $162 	18	277	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Paseo en velero por el Lago Nahuel Huapi	 $90 	24	462	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Excursión a Colonia Suiza	 $28 	8	163	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Tour privado de Bariloche al completo	 $476 	22	423	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Rafting en el río Villegas	 $77 	2	41	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Excursión a Villa La Angostura	 $42 	4	113	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Trekking por el Cerro Llao Llao	 $107 	7	102	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Degustación de cerveza artesanal en Belek	 $6 	7	91	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Alquiler de bicicleta en Bariloche	 $30 	1	25	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Colonia Suiza	Excursión al Cerro Catedral	 $28 	105	1.754	https://www.civitatis.com/es/colonia-suiza/	Civitatis	19-01-2026 13:30
USD	Argentina	Puerto Pirámides	Free tour por Puerto Pirámides	 $- 	0	16	https://www.civitatis.com/es/puerto-piramides/	Civitatis	19-01-2026 13:30
USD	Argentina	Puerto Pirámides	Tour en kayak y avistamiento de lobos marinos	 $130 	0	32	https://www.civitatis.com/es/puerto-piramides/	Civitatis	19-01-2026 13:30
USD	Argentina	Puerto Pirámides	Avistamiento de ballenas en Puerto Pirámides	 $120 	0	2	https://www.civitatis.com/es/puerto-piramides/	Civitatis	19-01-2026 13:30
USD	Argentina	Puerto Pirámides	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/puerto-piramides/	Civitatis	19-01-2026 13:30
USD	Argentina	Tafí del Valle	Excursión a Cafayate y la Quebrada de las Conchas	 $91 	1	2	https://www.civitatis.com/es/tafi-del-valle/	Civitatis	19-01-2026 13:30
USD	Argentina	Tafí del Valle	Excursión a las ruinas de Quilmes + Visita a las bodegas de Tucumán	 $69 	0	2	https://www.civitatis.com/es/tafi-del-valle/	Civitatis	19-01-2026 13:30
USD	Argentina	Tafí del Valle	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/tafi-del-valle/	Civitatis	19-01-2026 13:30
USD	Argentina	Tandil	Senderismo por el cerro Venado	 $61 	0		https://www.civitatis.com/es/tandil/	Civitatis	19-01-2026 13:30
USD	Argentina	Tandil	Visita guiada por Tandil	 $38 	0		https://www.civitatis.com/es/tandil/	Civitatis	19-01-2026 13:30
USD	Argentina	Tandil	Tour por el cerro de La Movediza	 $47 	0		https://www.civitatis.com/es/tandil/	Civitatis	19-01-2026 13:30
USD	Argentina	Tandil	Tour por las fábricas artesanales de Tandil	 $47 	0		https://www.civitatis.com/es/tandil/	Civitatis	19-01-2026 13:30
USD	Argentina	Tandil	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/tandil/	Civitatis	19-01-2026 13:30
USD	Argentina	Dolavon	Entrada al Museo Paleontológico	 $17 	1	97	https://www.civitatis.com/es/dolavon/	Civitatis	19-01-2026 13:30
USD	Argentina	Dolavon	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/dolavon/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Free tour por San Isidro	 $- 	0		https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Excursión a la isla El Descanso	 $52 	2	28	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Catamarán por los ríos Tigre, Luján y Sarmiento	 $20 	8	230	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Excursión al Recreo El Alcázar en barco	 $31 	0	17	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Excursión a la reserva Viva El Delta	 $100 	0	4	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Catamarán por los 6 ríos del delta del Paraná	 $25 	7	93	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Paseo en barco por el delta del Paraná	 $20 	22	272	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Paseo privado en helicóptero por Buenos Aires	 $329 	3	59	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Paseo en barco por el Río de la Plata	 $40 	6	64	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Excursión privada en helicóptero a la isla Martín García	 $1.118 	0	6	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Excursión privada en helicóptero al Delta del Tigre	 $635 	0	5	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Paseo en velero por el Delta del Tigre	 $71 	0		https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Paseo privado en velero por los ríos Tigre y de la Plata	 $150 	0	4	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Free tour por Tigre	 $- 	47	830	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Excursión a la isla Martín García en barco	 $67 	31	238	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	San Isidro	Paseo privado en lancha por el Delta del Tigre	 $52 	0	2	https://www.civitatis.com/es/san-isidro/	Civitatis	19-01-2026 13:30
USD	Argentina	Tolhuin	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/tolhuin/	Civitatis	19-01-2026 13:30
USD	Argentina	El Bolsón	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/el-bolson/	Civitatis	19-01-2026 13:31
USD	Argentina	Colonia Carlos Pellegrini	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/colonia-carlos-pellegrini/	Civitatis	19-01-2026 13:31
USD	Argentina	Capilla del Monte	Paseo a caballo por las sierras de Córdoba	 $56 	2	26	https://www.civitatis.com/es/capilla-del-monte/	Civitatis	19-01-2026 13:31
USD	Argentina	Capilla del Monte	Tour de 3 días a caballo por las sierras de Córdoba	 $490 	0		https://www.civitatis.com/es/capilla-del-monte/	Civitatis	19-01-2026 13:31
USD	Argentina	Capilla del Monte	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/capilla-del-monte/	Civitatis	19-01-2026 13:31
USD	Argentina	Río Gallegos	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/rio-gallegos/	Civitatis	19-01-2026 13:31
USD	Argentina	San Fernando del Valle de Catamarca	Seguro de viaje Civitatis	 $21 	2.862	94.679	https://www.civitatis.com/es/san-fernando-del-valle-de-catamarca/	Civitatis	19-01-2026 13:32
